Id	Instance	Markers	New.Gold.Label
156533	"Atuar de forma integrada com o foco na simplificação dos procedimentos internos é o propósito do modelo pensado. Para o secretário do Meio Ambiente, Eugênio Spengler, o sistema deverá trazer mais segurança, rapidez e qualidade na gestão ambiental. “O sistema de gestão ambiental precisa acompanhar a evolução econômica do estado, encontrando de forma ágil e estruturada as soluções de preservação necessárias”."	['N/A']	PT-BR
156901	"Ela conta que o serrano sabe da credibilidade do portal por vir de um jornal com mais de 70 anos de existência. “Se a notícia está lá, é porque realmente aconteceu. Carrega essa responsabilidade”, completa."	['N/A']	PT-BR
173749	O presidente do Santos também assegurou que o clube está sem problemas financeira e que não precisa de vender o passe do avançado brasileiro: «As coisas têm vindo a mudar e acredito que podemos garantir a sua continuidade por mais tempo».	['N/A']	PT-PT
155349	"A expectativa de Dornelles é que até o fim deste mês um relatório detalhado possa ser apresentado e votado na Comissão de Constituição e Justiça do Senado. Se o cronograma for mantido, um substitutivo do projeto estará pronto para ir a plenário no começo de maio. Até lá, novas emendas poderão ser propostas."	['projeto']	PT-BR
174658	"A Pastoral Juvenil da Diocese do Funchal realizará, a 1 de Julho, o VI Festival Diocesano da Juventude."	['N/A']	PT-PT
155764	"Sarney disse que o Senado fará uma discussão ""ampla e aberta"". ""Não temos restrição de prazo."""	['N/A']	PT-BR
154950	"“Dando certo, (a SK Telecom) poderia entrar como operação, disputando o leilão”, salientou Bernardo. Para ele, a operadora está disposta a fazer investimentos da ordem de US$ 500 milhões apenas para dispor de satélite da operação."	['N/A']	PT-BR
174006	"O ministério do Ambiente, Agricultura, Mar e Ordenamento do Território refere em comunicado que o projeto será ainda submetido a Avaliação de Impacte Ambiental, já que o regime espanhol prevê este procedimento numa fase posterior, em sede de projeto de execução."	['N/A']	PT
155581	"Em meio à crise política no governo, a presidente Dilma Rousseff enfrenta uma nova ameaça de rebelião em sua base política no Senado. Parte do PMDB ensaia aderir à proposta de Aécio Neves (PSDB-MG), que restringe os poderes do Executivo na edição de medidas provisórias."	"['Em meio à crise política no governo, a presidente Dilma Rousseff']"	PT-BR
174711	"O Correio dos Açores titula “Milhares nas Sopas”, numa alusão a um dos pontos altos das Festas do Divino Espírito Santo."	['N/A']	PT-PT
174394	"Contudo, acrescentou, “não é praticável” no tempo que ainda se dispõe até às eleições regionais na Madeira, marcadas para 09 de outubro, a apresentação do programa de ajustamento."	['N/A']	PT-PT
173720	"O Rio Ave eliminou esta tarde o Sousense equipa que milita na III Divisão - série B, por 5-2, após prolongamento, em jogo da 3ª eliminatória da Taça de Portugal."	['N/A']	PT-PT
156730	"Temos neste momento um leque partidário maior e as opções são maiores do que eram no passado, salientou, num apelo que dirigiu aos jovens."	['N/A']	PT-BR
155498	"Outro emblema das compras gastronômicas nas ruas da Rive Gauche é a feira da Rue de Buci, uma pequena via curva que nasce no Boulevard Saint-Germain. Pela manhã as barracas vendem frutas, legumes e verduras das melhores procedências. Quem perder a hora não precisa se preocupar, porque não faltam boas lojas de produtos gastronômicos no pedaço, com destaque para as padarias e lojas de doces e bolos."	['N/A']	PT
173997	"Além disso, os socialistas estão a pressionar o Executivo para que ""promova a abertura de mais canais para uma melhor e maior oferta da TDT, tal como está a ser promovida na União Europeia""."	['N/A']	PT
173385	"Passos Coelho chegou ao poder com um desemprego recorde. Mas, por cada dia de governação, houve mais 524 pessoas que ficaram sem trabalho."	['N/A']	PT
156725	Zona Sul: Cine Joia: 22h (exceto 2ª).	['N/A']	PT-BR
172403	"Executivo da Câmara Municipal aprova, por unanimidade, um parecer onde põe em causa a nova legislação para a organização administrativa territorial"	"['Executivo da Câmara Municipal aprova, por unanimidade, um parecer onde põe em causa a nova legislação para a organização administrativa territorial']"	PT-BR
156227	"SÃO PAULO - Os investidores estrangeiros retiraram R$ 1,116 bilhão líquido da Bolsa de Valores de São Paulo (Bovespa) em abril. O montante corresponde a compras de R$ 41,950 bilhões e vendas de R$ 43,067 bilhões entre os dias 1º e 29 de abril."	['N/A']	PT-BR
174251	"O plano do Senado pode incluir também reduções da despesa até 1,5 biliões de dólares (1,06 biliões de euros) em dez anos, uma medida em relação à qual democratas e republicanos estão de acordo. No entanto, o movimento ultra conservador do Tea Party, muito influente na Câmara dos Representantes, já condenou o plano ao fracasso."	['N/A']	PT-PT
155569	1ª Rodada - 07/03 - 18h15 - Maracanã - Flamengo - 3x1 - Cabofriense	['N/A']	PT-BR
174131	"Se o Estado pode ajudar neste caminho, Passo Coelho respondeu que em «certa medida sim», referindo os projectos de cooperação, sobretudo ao nível da língua portuguesa, seja em Timor, em Angola, Moçambique ou outros países."	['N/A']	PT-PT
155729	"Nesta semana, 4,5 milhões de alunos voltaram às aulas nas 5.217 escolas da rede em todo o Estado. A assessoria do governo estadual informou que foram investidos quase R$ 300 milhões em ações, que envolvem o programa Trato na Escola, a distribuição de kits de material escolar, de livros didáticos e também a distribuição de gêneros alimentícios e de repasse de verbas para merenda escolar."	['N/A']	PT-BR
173565	"«Há essa questão do contrato mas não sou eu que devo dizer que é um bom negócio ou não. Sobre essas questões, terão de falar com o Sporting. Estamos a trabalhar e tudo deve ficar mais claro nas próximas horas. Nesta altura, é esse o ponto de situação», concluiu o empresário do chileno."	['N/A']	PT-BR
154848	"O Mercosul deveria retomar o diálogo com a União Européia e dar ""liberdade"" a seus integrantes para estabelecer acordos bilaterais com outros países, pediu nesta terça-feira (26) o chanceler uruguaio, Gonzalo Fernández."	['N/A']	PT-BR
154558	"Menos de 60% das empresas inscrita no Refis da Crise concluíram a renegociação de suas dívidas, de acordo com a Receita Federal."	['N/A']	PT-BR
172942	"Yazalde fez a pré temporada no clube bracarense, não conseguindo o objectivo de se fixar no plantel do Braga. O avançado, que em diversas vezes vestiu a camisola da selecção portuguesas nas camadas mais jovens, volta a Vila do Conde, onde já esteve em duas temporadas anteriores."	"['clube bracarense, plantel do Braga.', 'Braga']"	PT-PT
155796	Já é hora de garantir que as coisas sejam mais equilibradas a nível de arbitragem. (Giancarlo) Carmona não mereceu a expulsão e sim (Jean) Beausejour; e isto mudou a partida.	['N/A']	PT-BR
155463	"Além disso, Ranalli explica que a Câmara tem o papel de estimular lideranças e jovens a serem mais participativos em questões políticas, que envolvam o interesse da juventude. O papel ainda mais importante é fomentar e auxiliar os municípios a oferecer apoio a seus respectivos Conselhos Municipais da Juventude, e também oferecer auxílio para os municípios que não possuem Conselho ou qualquer órgão da Juventude, para a criação dos mesmos."	['N/A']	PT-BR
174002	"“Não conseguia respirar e o meu peito estava a fechar-se. Estava a ter um momento difícil, especialmente na primeira parte. Esperemos que fique bem. Não sei quanto tempo estarei afastado. Vou fazer exames e depois veremos o que fazer a partir daí. É horrível”, disse o jogador."	['N/A']	PT-PT
155909	Finalizando Chico Souza informou que graças a ação objetiva e certeira do deputado federal Lindomar Garçon junto ao banco central do Brasil já foi liberado a autorização para implantação da primeira agencia bancaria da cidade que será do banco do Brasil.	['N/A']	PT-BR
174148	"“Acreditamos que estas medidas são a efectiva concretização do Plano Estratégico dos Transportes definido pelo Governo, no qual se definem metas concretas para reformular o sector, tendo em vista a sua sustentabilidade económica a médio e longo prazo”, conclui Luís Gomes."	['N/A']	PT-PT
172396	"De acordo com a apreciação global do Parecer sobre a região Açores, na página 7, o TC revela que “continuam omissos as referências aos critérios de atribuição de subsídios regionais e o Mapa das Responsabilidades contratuais plurianuais dos serviços integrados e dos serviços e fundos autónomos (correspondente ao Mapa XVII do Orçamento de Estado)”, apesar do cumprimento da Proposta de Orçamento para 2010, entregue pelo executivo açoriano na Assembleia Legislativa."	['N/A']	PT
155970	"Precisamos trabalhar muito para criar milhões de famílias smart neste país, disse. Antes, atores encenaram a família, de pais e filhos viciados em tecnologia."	['N/A']	PT-BR
156753	"Por seu turno, o Executivo diz que a reforma é essencial para a competitividade e acredita ainda que as mudanças, sobretudo no despedimento, vão dar mais confiança às empresas para contratar sem termo. Mas não é só no regime de despedimento que há novidades a partir de agora."	['N/A']	PT-BR
156416	"Pela expulsão, a Conmebol suspendeu o jogador por duas partidas. Assim, ele desfalca o Palmeiras nos dois confrontos contra o Vitória. A primeira partida será realizada na quarta-feira, no Barradão. O jogo de volta acontece na próxima semana em São Paulo."	['N/A']	PT-BR
156423	"Um funcionário dos Emirados Árabes envolvido no caso afirmou hoje que há 18 pessoas suspeitas no assassinato, incluindo duas mulheres. Segundo autoridades locais, dez suspeitos e uma suspeita viajaram até o país com passaportes falsos. Seis desses documentos falsos seriam britânicos, três irlandeses, um alemão e um francês."	['N/A']	PT-BR
172972	"Nas declarações ao canal televisivo, Miguel Relvas criticou as autarquias que, contrariando uma decisão do Governo, concederam tolerância de ponto aos funcionários na terça-feira de carnaval e têm ""milhões de euros em dívidas""."	['N/A']	PT-BR
173543	"A assistir à cerimónia estiveram vários convidados do Município, caso do Dr. Mário Jorge, da Autoridade de Saúde que aproveitou para referir que a sua presença na cerimónia representa também uma homenagem aos técnicos e à autarquia pelo trabalho desenvolvido em prol da qualidade da água e do seu laboratório."	['N/A']	PT-PT
172393	"O ministro de Relações Exteriores da China, Yang Jiechi, afirmou hoje, depois de se reunir com a ministra das Finanças da França e principal candidata à diretoria do Fundo Monetário Internacional (FMI), Christine Lagarde, que a corrida para assumir o comando da instituição estava ""aberta""."	['N/A']	PT-BR
173867	"O palco ""Châteux"", onde actuava o grupo Smith Westerns e onde o público se abrigava da chuva, caiu, afirmou a televisão."	['N/A']	PT
155691	"Segundo Maria da Glória de Castro Azevedo, professora de literatura da UFT (Universidade Federal do Tocantins), que assina o posfácio, o livro representa uma negação da ""literatura compulsoriamente heterossexual, sem recair numa narrativa forçada e isenta de sustentação literária."""	['N/A']	PT-BR
172960	"A sangria de pessoas de muitos concelhos do interior e a nova organização do território levaram ao fecho de milhares de escolas, postos de correio, blocos de parto e extensões de centros de saúde."	['N/A']	PT-BR
174533	"O presidente da Gallo World wide, Pedro Cruz, recorda: “Quando começámos a expandir internacionalmente a nossa atividade, em 2006, a China não existia. Era zero. Hoje, estamos em seiscentas lojas da China, sobretudo em Xangai, Pequim e outras grandes cidades”."	['N/A']	PT-PT
156163	A Secopa e a Minas Arenas confirmaram que a conclusão do estádio continua prevista para dezembro de 2012.	['N/A']	PT-BR
172925	"Na ocasião, José Torres terá provocado ferimentos ligeiros em Lurdes Sobreiro, ao atingi-la na cara com um livro de atas, acrescentou José Lopes, que descreve o suspeito dos disparos como alguém que ""não gostava de ser corrigido e que se aborrecia com a autarca por esta o obrigar a cumprir a lei"" no que respeita à deposição de entulho."	['N/A']	PT
156212	"O VI Encontro Técnico Fundação MT será realizado no Hotel SESC Porto Cercado, que faz parte da Estância Ecológica SESC Pantanal, localizada no Pantanal de Poconé e de Barão de Melgaço, há 145 quilômetros de Cuiabá-MT. Mais informações no site www.fundacaomt.com.br/encontrotecnico"	['N/A']	PT-BR
156540	"?Por que não se cala??, destacou o periódico no título do editorial, que fez referência à frase usada pelo rei Juan Carlos ao presidente da Venezuela, Hugo Chávez. O famoso ?pedido? foi feito pelo espanhol em novembro de 2007, durante a 17ª Cúpula Ibero-americana de chefes de Estado, no Chile."	"['periódico; Cúpula', 'Por que']"	PT-BR
156357	"Na equipe reserva, o “Dinamite” fez parte da seguinte escalação: João Carlos; Alex Fraga, Gustavo Lazzaretti, Eli Sabiá e Jean; Claiton, Deivid (Fransergio), Branquinho e Mithyuê; Maikon Leite e Guerrón (Ivan Gonzalez)."	['N/A']	PT-BR
155750	"Os operadores estão se preparando para mais aumentos nos preços do petróleo e eu acredito que o brent vai liderar o rali, já que a Europa está mais preocupada (do que os EUA) com os conflitos no Oriente Médio e Norte da África, afirmou um operador da SK Energy."	['N/A']	PT-BR
174819	"Com a inciativa do fecho temporário, os sites quiseram alertar para o que será a “criação da versão russa do grande firewall da China”, como se pode ler no comunicado deixado na página inicial da Wikipédia russa, entretanto já reaberta ao público."	['N/A']	PT-PT
174500	"Como aqui escreveu Elisabete Miranda em Janeiro (em Janeiro!), ""ter medo da Constituição é menorizar as instituições e infantilizar os cidadãos"". A crise está a esboroar a credibilidade das instituições. Uma frase mal dita arruinou a imagem de um Presidente, uma caçada maldita expôs o ridículo de um monarca. E como escreveu Pedro Lomba no ""Público"", ""estão a 'abandalhar' o Tribunal Constitucional""."	['N/A']	PT-PT
154553	"Quando foi buscar o carro, neste sábado, o cliente reclamou de uma falha na pintura e discutiu com o funcionário, disse o delegado. Arleon Mendonça, 40 anos, levou três tiros de pistola na cabeça e morreu no local de trabalho."	['N/A']	PT-BR
174561	"Em nada beneficia o país ou até mesmo a região, os discursos fatalistas ou as soluções de fuga, que apontam as fronteiras como ponte a atravessar para quem aspira melhores aprendizagens e sucessos profissionais. Ignoram que “não seremos ninguém na Europa se formos ninguém em nós”, se não soubermos valorizar o conhecimento que se produz no país."	['N/A']	PT-PT
174838	"De acordo com o Instituto de Gestão da Tesouraria e do Crédito Público (IGCP), com o pagamento da terceira tranche do empréstimo de 78 mil milhões de euros, Portugal recebeu até a 19 de Janeiro 50,8 por cento do total do empréstimo."	['N/A']	PT-PT
173859	Construíra toda a sua vida de acordo com o que ouvira a seus pais. Supunha ser isso a tradição.	['N/A']	PT-PT
173280	"Segundo o arguido Ricardo Campos Cunha, que esteve hoje ausente de julgamento, a alegada prenda terá sido entregue a Maria José Ritta quando Jorge Sampaio terminou o mandato, em Março de 2006."	['N/A']	PT
173638	"Dentro deste grupo, o maior aumento é registado junto dos cidadãos dos Países Africanos de Língua Oficial Portuguesa (PALOP) (4.808), com mais 269 pessoas do que em Abril, logo seguido dos cidadãos brasileiros (5.895), com mais 157 pessoas a terem direito a subsídio."	['N/A']	PT
173619	"A APAC, para além desta loja social, promoveu já cinco edições da Feiras de Usados, e mais recentemente associou-se à organização de um espectáculo de solidariedade, eventos que, todavia, não têm sido suficientes para assegurar os cuidados mínimos para com os muitos animais a seu cargo."	['N/A']	PT-BR
154810	"A pedido do Tribunal de Contas, do Ministério Público Estadual e do Ministério Público de Contas, o governo também está pedindo autorização para a contratação emergenciais temporária, pelo período de cinco meses, de 12 engenheiros civis, para trabalharem na auditagem das obras das compensações das usinas."	['N/A']	PT
174507	12 - O que acontece se o banco falhar o pagamento dos juros dos cocos?	['O que acontece se o banco falhar o pagamento dos juros dos cocos']	PT-PT
155144	"“Acredito que, pelo tempo que a secretaria vem comunicando os pais, todos devem estar cientes, mas muitos ainda esperam que haja uma mudança”, disse Dirce."	['N/A']	PT-BR
155076	"Segundo Goldman, não adianta Lula destinar R$ 3 bilhões aos aeroportos do País, como estão previstos no PAC 2, sem uma boa gerência dos recursos. ""O problema não é de dinheiro, é operacional. O governo federal tem dinheiro em abundância, mas falta capacidade de fazer, de colocar o ovo em pé"", figurou."	['N/A']	PT-BR
156943	Tem-se noticia ainda de que em vários imóveis do Grupo Quagliato foi verificada a prática de crimes ambientais.	['N/A']	PT-BR
173064	As suas histórias despertam os sonhos de milhões de leitores.'	['N/A']	PT-PT
156573	"A dança e a boa música tradicionais do Sul não poderiam faltar. Nesta edição da Feira, o grupo cultural de Novo Hamburgo realiza apresentações folclóricas como Sapateios, Dança dos Facões e Dança da Chula."	['N/A']	PT-BR
154477	"Não existe obra secreta. O que existe é sigilo no procedimento licitatório. Trato essa questão com prudência, vou esperar chegar a matéria. Ver o prazo que agente tem para discutir. Podemos não mexer, podemos fazer emenda de redação para clarear o texto, e se tiver prazo, pode ter emenda de mérito."	['N/A']	PT-BR
155535	Poucos momentos depois o motor funcionou! E Aloyzio perguntou:	['N/A']	PT-BR
156528	"Nós ficamos tristes. Estamos preocupados com a nossa cidade que de repente se tornou o foco do mundo, afirma Mahmud."	['N/A']	PT-BR
155450	"O ministro de Desenvolvimento, Indústria e Comércio Exterior, Fernando Pimentel, tornou-se réu em uma ação civil pública da Justiça de Minas Gerais por causa de um suposto superfaturamento na construção de casas populares quando era prefeito de Belo Horizonte, em 2004."	['N/A']	PT-BR
174759	"Assim como as situações que referi, muitas outras existirão em que, através de reduzidos investimentos poderiam ser solucionadas, bastando para tal algum investimento no estudo das suas causas e/ou análise das soluções alternativas."	['N/A']	PT-BR
155969	"Os primeiros pandas que viveram no Japão foram Lan Lan e Kang Kang, doados pela China quando os países normalizaram em 1972 suas relações diplomáticas."	['N/A']	PT-BR
172829	"?A projecção que podemos fazer é conseguir mais elementos do que aqueles três que já estão qualificados. No ?test event? a expectativa é que mais nadadores fiquem apurados?, avançou Rui Magalhães, explicando que a participação em Londres 2012 dos pré-qualificados com mínimo B irá depender do ?ranking? da FINA (Federação Internacional de Natação), e da quota de 900 nadadores para a natação pura."	"['projecção', 'projecção']"	PT-PT
155016	"O comentário foi postado em sua página no microblog Twitter. O peemedebista não esteve na Câmara hoje, último dia da semana de esforço concentrado de votações convocada por ele próprio. Com a decisão, os deputados só voltarão à Casa para votar projetos depois das eleições."	['N/A']	PT-BR
174417	"Esta iniciativa, orientada por Ana Almeida, incluirá exercícios básicos de preparação do actor, jogos teatrais, improvisação e criação de personagem."	"['actor', 'actor']"	PT-PT
154818	"Normalmente, os caçadores de baleia acoplam granadas a arpões. As granadas detonam logo após o arpão atingir o animal. Nesse caso, porém, a granada falhou."	['N/A']	PT-BR
174035	"Contempla também uma Unidade de Compostagem de Resíduos, com capacidade para tratamento de 10 mil toneladas anuais de resíduos verdes e castanhos; e de uma Unidade de Valorização Energética do Biogás proveniente da Unidade de Digestão Anaeróbia."	['N/A']	PT-PT
173579	"O presidente da República, Cavaco Silva, considerou, este domingo, que alguns indicadores permitem ter a esperança de que a recuperação da economia portuguesa ""pode ser uma realidade não muito distante"", mas ressalvou que ""nada está garantido""."	['N/A']	PT-BR
172935	"A TVI ficou em primeiro lugar na tabela de audiências dos três canais generalistas, com 31,2% de share. Em segundo lugar, a SIC, com 22,1%, seguida da RTP, com 9,4%. O conjunto de canais do cabo alcançou uma média de 23,6% de share."	['N/A']	PT-PT
173746	"De acordo com a Organização Mundial de Saúde, em todo o mundo existem 346 milhões de pessoas com diabetes e cerca de 80 por cento das mortes derivadas da doença acontecem em países desenvolvidos."	['N/A']	PT
174705	"Em declarações à agência Lusa, o técnico de origem polaca discorda de quem defendia os europeus mais afastados dos Jogos Olímpicos, com o intuito de avaliar quem, de facto, é mais forte, lembrando que ""é necessário um teste a sério a mês e meio de Londres'2012""."	['N/A']	PT-PT
174176	A conversa era o lugar do desencontro com a certeza. Só quem estava disposto a perder-se alinhava naquilo.	"['perder-se', 'perder-se']"	PT-PT
155888	"Com tantas opções e belíssimas suítes de hotéis específicas para a noite de núpcias, vale a pena reservar uma parte do orçamento disponível para a ocasião e passar os primeiros momentos como marido e mulher num lugar especial."	['N/A']	PT-BR
174046	"Os ""Sabores Açucarados"" prepararam os paladares para X Feira Nacional de Doçaria Tradicional em Abrantes. Uma sessão de nutrição sobre os benefícios do açúcar na saúde é a proposta de Outubro."	['N/A']	PT
173438	Ultimamente estas pessoas perguntam-me pelas instalações sanitárias e sinto vergonha por ter que dizer que não podem ser utilizadas porque estão fechadas já há alguns meses.	['N/A']	PT-BR
155676	"Também sabemos que a Al-Qaeda na Península Arábica, um grupo terrorista baseado no Iêmen, continua a planejar ataques contra nosso país, nossos cidadãos e nossos amigos e aliados, afirmou."	"['Também sabemos que a Al-Qaeda na Península Arábica, um grupo terrorista baseado no Iêmen, continua a planejar ataques contra nosso país, nossos cidadãos e nossos amigos e aliados, afirmou.']"	PT-BR
173946	"A.E.- O engenheiro Macário Correia tem tido um trabalho árduo em Faro, dada a situação financeira bastante difícil desta câmara municipal. Mas cada autarca tem a sua forma de gerir e cada personalidade política marca a diferença. Neste momento, não me cabe avaliar essa gestão."	['N/A']	PT-PT
154533	Ele também ficou incomodado com o corte do orçamento de sua pasta. Assessores da Defesa negam que Jobim tenha manifestado a vontade de deixar o cargo.	['N/A']	PT-BR
155994	"LONDRES - O técnico da seleção brasileira, Mano Menezes, afirmou que já convocará para os amistosos contra Holanda e Romênia, nos dias 4 e 7 de junho, o grupo que disputará a Copa América no mês seguinte. De acordo com o treinador, há a possibilidade de testes serem feitos, mas seriam pontuais."	['N/A']	PT-BR
173725	A APPSS tem neste momento seis associados (empresas) que representam centenas de profissionais de saúde que trabalham em regime de prestação de serviços.	['N/A']	PT-PT
173657	"A receita fiscal até fevereiro caiu 5,3 por cento face ao mesmo período de 2011, uma evolução menos negativa do que em janeiro, mas bastante pior do que o previsto pelo Governo para o total deste ano."	['N/A']	PT-PT
155879	"Foram entregues 900 kits de redes com mosqueteiros, 600 brinquedos e 200 cestas básicas para as famílias desabrigadas por causa das chuvas. As doações foram arrecadas nos últimos meses na Escola Estadual Lobo D’Almada, no centro de Boa Vista."	['N/A']	PT-BR
174637	"Este mês acusa evidentes sinais de cansaço e se ainda não fez férias é altura de o fazer. Há sinais de alerta na sua conjuntura; ou sabe parar e reduzir o ritmo de vida, ou vai pagar uma factura elevada. Deve ter muito cuidado com as posturas enquanto está sentado para evitar maiores problemas com a sua coluna."	['N/A']	PT-PT
174361	"A perseguição foi imediata, e só terminou na área de serviço da Galp na Margem sul do Tejo, depois da Ponte Vasco da Gama. Após terem tentado por várias vezes abalroar os veículos da PSP, os quatro ladrões saltaram uma vedação que os separava de uma zona de mato."	['N/A']	PT
156158	"A história da saída do zagueiro Rhodolfo do Atlético se arrasta há mais de um mês. Enquanto isso, o jogador está sem sequer treinar com o elenco, mesmo tendo contrato até 2013."	['N/A']	PT-BR
174267	Esta medida pode ser aplicada já nos próximos meses. Excreve o DE que a regra a nível nacional deve conter um «mecanismo de correcção automática que pode ser activado em caso de desvio» e o Tribunal de Justiça Europeu fica responsável por «verificar a transposição dessa regra a nível nacional» garantindo que será «introduzida a nível constitucional ou equivalente».	['N/A']	PT-PT
173321	"O médio da selecção italiana, Daniele De Rossi, não está com meias medidas para travar os adversários, nem que para isso tenha de recorrer a faltas duras. E para que ninguém se esqueça, Rossi leva tatuado na perna direita um claro sinal de aviso: Os desarmes vão ser durinhos!"	['N/A']	PT-PT
173840	"Para o chefe de Estado português, a presidência timorense da CPLP pode projetar esta organização na Ásia, ""prosseguindo o esforço de internacionalização da língua portuguesa""."	['N/A']	PT-PT
173245	"E os industriais garantem até que obtiveram indicações por parte do então secretário de Estado do Turismo, Bernardo Trindade, e do próprio primeiro-ministro, José Sócrates, de que a interpretação correta da lei era manter a taxa do golfe alinhada com a da hotelaria."	['N/A']	PT-BR
154625	"Do total de vítimas, 25 já haviam sido liberadas até as 20h e as demais passavam por atendimento médico. Segundo a companhia, nenhuma está em estado grave."	['N/A']	PT-BR
173726	"As dívidas aos fornecedores, por um lado, e os limites ao endividamento das autarquias, por outro, ""irão afectar decisivamente"" a capacidade de sobrevivência das empresas na actual crise."	['N/A']	PT-PT
173435	Hoje de manhã prestaram também prova de Português os alunos com outra língua materna (18) e um aluno com necessidades especiais.	['N/A']	PT-PT
154530	"Zona Sul: Estação Botafogo 3: 13h40, 17h40. Estação Laura Alvim 1: 14h, 20h20."	['N/A']	PT-BR
155478	"O Tribunal de Contas do Estado vê como positiva a intenção do secretário estadual de Saúde Pedro Henry de reestruturar o setor, pois no TCE existe o entendimento que o sistema de saúde precisa melhorar a sua gestão. Foi o que declarou o presidente do Tribunal de Contas de Mato Grosso, conselheiro Valter Albano da Silva, após a reunião com o secretário ocorrida na manhã desta terça-feira (15)."	['N/A']	PT-BR
174142	No local estão duas corporações de bombeiros e elementos da GNR.	"['corporações', 'corporações de bombeiros']"	PT-PT
156442	"Atualmente, o empreendimento é administrado pela Accor e funciona com a bandeira Sofitel. Vale lembrar que os hotéis da BHG funcionam sob a bandeira Golden Tulip."	['N/A']	PT-BR
155260	"A Confederação Brasileira de Futebol (CBF) enviou, na última quarta-feira, um ofício à FFER pedindo a designação de um representante do estado na competição até as 19h desta segunda-feira. No documento, a CBF justifica o pedido como um modo de permitir um tempo mínimo para a busca de um substituto."	['N/A']	PT-BR
172532	"O aumento da temperatura corporal é um dos efeitos das metanfetaminas e anfetaminas (grupo que inclui o ecstasy), que causam também danos nos neurónios serotonínicos (associados ao humor e bem estar) e têm ainda impacto ao nível cardíaco e do controlo da respiração, referiu."	['N/A']	PT
155623	"O único controle do governo sobre os serviços prestados à população será a construção das linhas de transmissão nos locais onde forem construídos conjuntos habitacionais e pela Agência Regulação dos Serviços Públicos (AGER), que aplicará multas, caso a Rede Cemat não corresponda às normas da concessão aos serviços públicos que foram alienados em definitivo."	"['Regulação dos Serviços Públicos (AGER),']"	PT-BR
155126	"Os rapazes da Ducati e o time de teste trabalharam realmente duro e isso nos permitiu dar esse novo passo no desenvolvimento de nossa moto, disse o italiano. ""Vai ser difícil e sabemos que talvez precisemos de tempo para tirar todo o potencial do pacote, mas estamos felizes e motivados pelo trabalho que estamos fazendo"", completou."	['N/A']	PT-BR
156109	"Os roteiros deverão estar acessíveis a no máximo três horas de viagem, por meio terrestre ou aquaviário, a partir de uma das 12 cidades-sede da Copa de 2014 (uma delas é São Paulo e Atibaia está nesse raio de ação)."	['N/A']	PT-BR
154749	"Já quem decidir em realizar o pagamento de forma parcelada, o desconto será de 15% e em 03 vezes. Quem decidir parcelar em 06 vezes, o desconto será de 10%. ?O pagamento do IPTU significa investimentos para os nosso bairros e todo o município?, destacou o mandatário municipal."	['N/A']	PT-BR
154921	"“No período em que ficava só em casa, ela era muito agitada e ficava girando em círculos. Agora, ela dorme e se alimenta melhor, além de gostar da escola”, conta Luciana da Silva, mãe de Maria Alice e mais três filhos. “Os pais não precisam isolar os filhos. Ela não olha para mim, mas eu olho para ela”, relata Luciana."	['N/A']	PT
172574	A Quinta dos Vales prossegue assim a sua programação cultural incentivando a cultura portuguesa num espaço de convívio e excelência vinícola.	['N/A']	PT-BR
172438	"Por outro, «geram oportunidades para quem trabalha na área da música, fomentando o desenvolvimento da cultura local»."	['N/A']	PT-BR
173367	"O grupo concentra-se este domingo, até às 23 horas, em Montargil."	['N/A']	PT-PT
172717	"«Tenho grande confiança na vontade e na capacidade do Governo português, sob a direção do primeiro-ministro Passos Coelho e do meu colega Vítor Gaspar, para implementar as necessárias reformas em Portugal», disse o político democrata-cristão."	['N/A']	PT
173649	"O ministro lembra, no entanto, que “uma alteração como esta, que é uma alteração para o futuro, que é uma alteração para as novas gerações, é uma alteração que é feita ao longo de uma legislatura ou mais legislaturas”."	['N/A']	PT
172706	"Em abril, assim que Erenice assumiu o cargo de ministra, houve um novo encontro entre ela, o empresário e os dois lobistas. A conversa ocorreu numa padaria. Desta vez, Erenice estava incomodada com o atraso de um dos pagamentos. Israel abordou o assunto, e ela emendou: “Entenda, Fábio, que nós temos compromissos políticos a cumprir”. O empresário anuiu, e nada mais se disse."	['N/A']	PT-BR
173697	"Para Gonçalo Escudeiro, é preciso que algo muito grave se esteja a passar para as seguradoras não quererem fazer estes seguros, aludindo ao facto de o Estado ser o grande cliente em matéria de seguros de colheitas e, para negociar, é preciso ser bom pagador."	['N/A']	PT
172687	"Os desembargadores da Quarta Vara Civil do TJ-MT seguiram o mesmo entendimento da Vara Especializada de Meio Ambiente, no qual a referida lei foi aprovada pelo Legislativo Estadual e sancionada pelo Poder Executivo, sem o necessário respaldo de estudos técnicos e avaliações biológicas."	['N/A']	PT-PT
174278	"Gaia Reggae Summer Jam, 15 e 16 de junho, Praia do Areinho (Vila Nova de Gaia)"	"['Gaia Reggae Summer Jam, 15 e 16 de junho, Praia do Areinho (Vila Nova de Gaia)']"	PT-PT
173123	"Finalmente, o Campeonato Nacional Universitário Karting (Masculino e Feminino), que vai ter lugar no dia 9 de maio, no Kartódromo Internacional do Algarve, em Portimão, conta com a parceria do Autódromo Internacional do Algarve."	['N/A']	PT-BR
156117	"Somente os cancelamentos dos voos domésticos da companhia Virgin afetaram 120 mil passageiros, segundo a emissora ""ABC""."	['N/A']	PT
