Id	Instance	Markers	New.Gold.Label
484	"En Santander tenemos la gran oportunidad de adquirir un piso de 47 m², que en algo más de tres meses ha pasado de costar 108.182 a 84.142 euros, mostrando una rebaja del 22,22%. Se trata de un inmueble que tiene 2 habitaciones dobles, un baño, cocina completa y los suelos de madera."	['Santander']	ES-ES
1999	"5. Aurora Luque con nostalgia granadina, hablaba recientemente de la educación a la carta. Y Salvador Moreno recordaba también, con nostalgia, los capones de su infancia. No les fue mal a ninguno de los dos la disciplina."	['N/A']	ES-ES
2117	"La 'número dos' de la Policía norirlandesa (PSNI), Judith Gillespie, y el comisario jefe de la Policía irlandesa (la Garda), Fachtna Murphy, afirmaron ayer que los grupos disidentes del inactivo Ejército Republicano Irlandés (IRA) opuestos al proceso de paz en la provincia han unido sus fuerzas para intensificar su campaña armada."	['N/A']	ES-ES
51	"Este mensaje se produce después de que en los últimos días se registraran pequeñas manifestaciones en el reino, gobernado por una dinastía sunita conservadora."	['N/A']	ES
3427	"El éxito global es genial. Estoy disfrutando de un momento muy dulce en mi carrera, nos explica él mismo. ""No tengo tiempo para nada, es cierto, pero cuando la música es tu pasión, al final acabas por no saber dónde está el placer y donde el negocio""."	['muy dulce']	ES
1470	"El Consistorio preparará y acondicionará las parcelas, que se podrán cultivar desde diciembre, y facilitará los primeros abonos. Además, los técnicos municipales impartirán un cursillo práctico sobre agricultura ecológica y gestión ambiental de los huertos a todos los adjudicatarios. Los beneficiarios adquirirán las semillas, ya que lo cosechado será para el consumo propio."	"['consistorio, parcelas, cursillo']"	ES
3943	"La aplicación utiliza una interfaz intuitiva que simula un piano, donde cada tecla está destinada a identificar cada tipo de meteorito en función de su tamaño e intensidad lumínica. De esta manera, permite que las personas nutran un registro de avistamiento de meteoros."	['función']	ES
1896	"Pasqual Maragall mira, título que juega con el segundo apellido del ex president, es el resultado de un nuevo reto del ex alcalde de Barcelona. En noviembre de 2009, propuso a su amiga y fotógrafa Caro Garcia hacer, juntos, un libro. Ella le contestó que lo harían, efectivamente, pero con las fotos que éste recogiera con su teléfono. Desde entonces, su foco ha buscado más el detalle, la anécdota que explique una totalidad."	['N/A']	ES-ES
3216	"El ejecutivo alternó críticas al gobierno con dosis discursivas de optimismo económico y dejó bien en claro que su máxima preocupación es el aumento de la inflación, casi un calco del pensamiento mayoritario de los industriales que asistieron al encuentro."	['N/A']	ES
4200	Bertero indicó además que “el 20 por ciento de las empresas realizan exportaciones directas y suponemos que el restante 80 por ciento también lo hace a través de partes y autopartes”.	['partes y autopartes']	ES-AR
4649	"El ""Fortín"" igualó 1 a 1 con los mendocinos. Mauro Obolo abrió el marcador, pero Castillón emparejó las acciones para los de Pumpido. Ambos equipos mantienen la base el torneo anterior y sumaron refuerzos para pelear la Copa Libertadores y el Clausura. El árbitro fue Néstor Pitana."	['N/A']	ES-AR
2545	"Durante la internación, y luego mientras acompañaba a su hija en las semanas que llevó su rehabilitación en el Fleni, Valenzuela decidió escribir un diario, relatando sus experiencias día a día, con el objetivo de después dárselo a Malena. Sin embargo, en 2008, decidió publicarlo, junto con un apéndice de la Sociedad Neurológica Argentina con información preventiva, bajo el título de ?Malena despierta?."	['N/A']	ES-AR
1297	"Esto se tradujo en despidos y aumentos de tasas universitarias en 2011. En España, la universidad es pública pero no gratuita puesto que hay que pagar matrículas para las materias y cursos cada año."	"['En España, la universidad es pública pero no gratuita']"	ES-ES
227	"El presidente de la Autoridad Portuaria de Pasaia (APP), Miguel Buen, propondrá hoy, jueves, iniciar el procedimiento de declaración de innecesariedad de los terrenos portuarios de La Herrera Norte y Oeste, situados en el entorno de la rotonda de Gomistegi. De prosperar su planteamiento, éste culminará, una vez se hayan cumplido todos los trámites, que pueden durar cerca de un año, con la desafectación del citado espacio y su puesta a disposición de la sociedad Jaizkibia para que pueda acometerse la primera fase de la regeneración urbanística de la bahía de Pasaia."	['N/A']	ES-ES
4141	"El News of the World está acusado de haber intervenido teléfonos de hasta 4.000 personas en lo que va de siglo, incluidos famosos, políticos, miembros de la familia real y familiares de víctimas de atentados o de soldados muertos en Irak o Afganistán."	['familia real']	ES-ES
1364	"Laboratorios Cibic acaba de incorporar a su parque instrumental, en el Centro de Procesamiento, Investigación y Desarrollo, la plataforma ABI Prism para el análisis de ADN humano, un equipo que es único en Santa Fe y le permitirá prestar el servicio de identificación de personas y establecimiento de relaciones biológicas entre personas con una eficiencia y rapidez sin precedentes en la región."	['Santa Fe']	ES-AR
1543	"La industria de autopartes se mantuvo en línea con la recuperación de la producción automotriz, aunque la forma más heterogénea dada la diversidad del sector. En Santa Fe un grupo de empresas autopartistas consultadas manifestó haber incrementado su actividad durante el primer trimestre del año a un ritmo promedio del 10% interanual."	"['autopartes', 'autopartes']"	ES
3468	"Argentinos, que quedó eliminado el jueves pasado de la Copa Sudamericana a manos de Independiente, no ganó en el Apertura, donde reúne 2 puntos, mientras que el conjunto rosarino tiene 9."	"['conjunto rosarino', 'conjunto rosarino']"	ES
2326	"Forma parte del pasado, de un pasado muy lejano. Las adolescentes salen de noche normalmente, y la gente del pueblo hace su vida sin darle más vueltas al asunto. A sus familiares, lógicamente, les duele y les dolerá toda la vida, pero los demás viven las noticias de este asunto con hartazgo, dice Juan, un vecino del pueblo"	['N/A']	ES
4147	"También caben destacar otras medidas en el plano municipal, como la creación de una guía sobre el uso de locales juveniles, una ordenanza sobre las lenguas oficiales y la entrada del Ayuntamiento en la sociedad mercantil que gestionará el matadero de Zubillaga."	['N/A']	ES
4928	"Cuando las cuatro patas de la mesa están alineadas, el equilibro deja de lado el azar y los logros se sostienen por cada una de esas cuatro columnas. Pero cuando una falla, todo se puede venir abajo. Ese puede ser el caso del cordobés Pablo Pascual, quien este año, al igual que en 2011, corre el Dakar en un equipo chino para alimentar su pasión por las motos. Pero aunque tiene la máquina y el apoyo de los asiáticos, le falta una pieza fundamental. ""El mecánico no nos está atendiendo bien"", reclama."	"['máquina', 'cordobés Pablo Pascual']"	ES-ES
2940	"La cita de ayer en la Sala Roja de los Teatros del Canal fue para Arturo Fernández, presidente de CEIM uno de los días más importantes de su vida. También «uno de los más felices», como así reconoció el empresario. No era para menos. Allí estaba para arroparle lo más granado del mundo de la política y de la empresa de la Comunidad de Madrid."	"['importantes', 'Comunidad de Madrid']"	ES-ES
2024	"Tal como están dadas las cosas, en este momento está paralizada, en la planta de fertilizantes no se puede operar. ¿esto se podría extender más allá de Mosaic?"	['N/A']	ES
4951	"El anuncio de la Conselleria de Sanidad de que acepta una parcela para construir un nuevo centro de salud en Garbinet, y la próxima licitación del de Benalúa, en Alicante, ha hecho que el edil de Sanidad del Ayuntamiento ilicitano, Carlos Ávila, haya denunciado que hay discriminación con respecto a Elche."	['N/A']	ES-ES
1935	"No me corresponde a mí establecer si condicionar el ejercicio de la acusación por Falange constituye un acto de ayuda. O si requerir la exclusión de contenidos de la formulada por la otra acusación puede considerarse una cooperación, señala el magistrado, que asegura que actuó así sólo para garantizar el derecho a la tutela judicial efectiva y el de defensa. De hecho, Varela recuerda que terminó expulsando a Falange del procedimiento por no corregir su escrito en plazo y que sólo admitió el de Manos Limpias cuando esta parte suprimió del suyo ""excesos inocuos para el contenido subsistente""."	['Falange']	ES-ES
2293	"Uno a uno Obama está defendiendo a los senadores demócratas en apuros de cuyos escaños depende la mayoría en la Cámara alta, la única que los republicanos no tienen claro que puedan conseguir. «Tal vez nos lleve dos ciclos electorales recuperar esa mayoría», admitió a Fox John Corning, presidente del Comité Nacional Republicano del Senado. Su partido necesita ganar diez asientos más para arrebatar la mayoría a los demócratas, que tiene a doce legisladores en apuros."	['N/A']	ES
2634	"El libro número catorce acercará la historia de Hércules , con las aventuras del hijo de Zeus que pudieron verse en la pantalla grande en el año 1997. El malvado Hades, señor del inframundo, quien desea destruir a Zeus, descubre que Hércules puede convertirse en una seria amenaza para sus planes."	['inframundo']	ES
1911	"Asimismo, evaluó que “mantener el gas barato no implica una política de distribución social, la política de estimular precios baratos no ayuda a los más pobres. Hay un gran desfasaje de precios y costos, tenemos el precio de nafta y gasoil más baratos del cono sur y el Estado subsidia 1.300 millones. Esto es regresivo y beneficia a los más ricos”."	['nafta']	ES-AR
2735	"Dedicó a todos los que están enamorados el tema ""Me enamoré de ti"". Después de ""Torero"", el público simplemente no dejó de gritar y Chayanne se llevó la Gaviota de Oro, un trofeo exclusivo que se llevan muy pocos de los artistas que pisan el escenario del festival, en este balneario junto al océano Pacífico."	['enamorados']	ES-ES
4912	"A la cocaína la dejé tan claramente que me invitan a una raya y no digo que no, puedo tomarme una sin quedarme enganchado. Pero eso no puedo hacerlo con el cigarrillo. Es más adictivo y además ¡no produce placer ninguno! Cuando voy a comprar cigarillos y en el paquete dice “El fumar provoca impotencia”, les digo “Eh, cámbienmelo por el del cáncer, por favor” (risas) ..."	['N/A']	ES
4453	"Sí, con toda la carne al asador . Más allá de la duda entre Pablo Mouche y Nicolás Blandi (los verdugos de River), es el equipo que salió campeón del Apertura. Román entrará por Chávez, quien jugó gran parte del Apertura e incluso fue titular en el verano."	"['campeón entrará', 'los verdugos de River']"	ES
3829	"* La presentación de la información se formalizará mediante transferencia electrónica de datos, a través del sitio web de la AFIP, ingresando al servicio ""Sistema Registral"", opción ""Declaración de Monotributo Informativa"", a cuyo efecto deberá contarse con una clave fiscal con nivel de seguridad 2."	"['contarse', 'Sistema Registral / Declaración de Monotributo Informativa']"	ES-AR
4117	"La empresa china Huawei, líder de las telecomunicaciones en el país asiático, lanzó el teléfono inteligente más delgado del mundo. Se trata del Ascend P1 S, con 6,68 milímetros de grosor, lo que significa entre dos y tres milímetros menos que otros ""smartphones"" como el iPhone 4S o el Samsung Galaxy II."	['delgado']	ES
4750	"Sin embargo, en el año que comienza sus recursos sólo le alcanzan para cubrir el 60% de los gastos. Y la salida que encontró el gobernador Peralta fue recortar los sueldos de los empleados públicos y los jubilados, suspender las paritarias y aumentar la edad para jubilarse."	['N/A']	ES-AR
2207	"«No tenemos nada que ocultar en ningún caso», dijo el portavoz socialista, quien recalcó que esa es la posición manifestada por el presidente regional, José María Barreda , en las Cortes regionales."	['José María Barreda']	ES-ES
4454	"Nintendo 3DS. Su pantalla prometía un efecto 3D sin necesidad de anteojos, pero la Nintendo 3DS ha tenido que enfrentar a las quejas de aquellos que sufrían mareos y hasta náuseas después de jugar y de quienes lamentan la escasa variedad de títulos en el catálogo inicial de esta consola cuyos máximos alicientes son clásicos de Nintendo como Mario Bros en sus distintas modalidades o ""Zelda""."	['N/A']	ES-AR
2232	"Con un video, la producción repasó algunos momentos de las más de 40 temporadas de los Almorzando... Allí se la pudo ver a Legrand en almuerzos con Cristina y Néstor Kirchner, René Favaloro y Mercedes Sosa, entre otros."	['en almuerzos']	ES-AR
3883	"Casi un centenar de pilotos y paracaidistas, con miles de horas de vuelo, han deleitado con sus exhibiciones y destrezas acrobáticas al numeroso público que ha seguido desde la Playa de la Malvarrosa de Valencia la séptima edición del Festival Aéreo Internacional."	['N/A']	ES
1429	"De Zapatero y su Gobierno aseguró el consejero portavoz de la Junta que «son los culpables de la situación económica de España y de lo mal que lo están pasando muchas familias, por sus ocurrencias y frivolidades, su falta de criterio y giros bruscos en la política económica, de forma que han sembrado y ahora se recoge, pero la factura la pagamos todos»."	"['Zapatero', 'portavoz, han sembrado']"	ES-ES
3692	"El stand de Corven en Automec tuvo una dimensión de 150 metros cuadrados, siendo el stand más grande que una empresa argentina haya tenido históricamente en dicha feria en San Pablo. Contó con la presencia de más de 10.000 visitantes entre industriales, comerciantes, profesionales, compradores y técnicos del sector automovilístico que visitaron la exposición. Corven logró ya tener el 7% del mercado brasilero y tiene como objetivo tener entre el 15 y el 20% en los próximos tres años"	"['empresa argentina', 'stand']"	ES-AR
2977	"También, periodistas de la sección El País informaron en directo desde los búnkers de los principales candidatos una vez cerrados las PASO (Primarias Abiertas Simultáneas y Obligatorias)."	"['búnkers', 'El País']"	ES
4873	"¿Sienten que el cine europeo se hace cargo de retratar esta crisis? Sí, siempre el cine hizo eso. Tenés el cine negro y las comedias que retrataron la crisis de los ‘30. Forma parte de lo que el cine siempre hace."	['cine europeo']	ES
3115	"La próxima cita será a finales de agosto en cartagena, cuarto evento del Circuito Audi MedCup, con todas las espadas en lo más alto en ambas clases."	['N/A']	ES-ES
4586	"La nube se volverá más popular, aunque algunas empresas sufrirán una crisis debido a alguna violación de la seguridad en el acceso a los archivos de sus clientes, hospedados en la nube privada de la organización. Como una de las principales preocupaciones de las organizaciones de todos los tamaños y sectores, la seguridad se transformará a lo largo de todos los segmentos de cómputo y será la mayor tendencia de software para el año que viene."	['N/A']	ES-AR
4936	"Al ponerse en funcionamiento en Internet, en enero de 2007, ya disponía de más de un millón de documentos elaborados por colectivos de disidentes o de procedencia anónima. Para salvaguardar la identidad y la seguridad de sus autores o remitentes utilizar un protocolo que permite el anonimato. Luego, la veracidad de los documentos es analizada por un grupo de colaboradores, en su mayoría disidentes y expertos regionales y miembros de organizaciones de derechos humanos, y finalmente el sumario de introducción de los documentos es elaborado por regla general por el australiano Julian Assange, uno de sus fundadores."	['procedencia']	ES-ES
3717	"El político linense aclaró que esta subida se debe «a la modificación que hay que realizar anualmente de forma periódica para la elaboración de los presupuestos de 2008», y explicó su urgencia en que se debe dejar un tiempo para su publicación y el posterior estudio de las alegaciones que se puedan presentar."	['estudio']	ES-ES
1540	"El anuncio, que se hizo a través de un mensaje por cadena nacional desde una nueva delegación de la ANSeS en Lomas de Zamora, se conoce luego de varias notas en las últimas semanas de Clarín alertando que, a través del organismo previsional, esas entidades de créditos estaban cobrando a los jubilados tasas del 80% anual . De inmediato, ANSeS suspendió el sistema y ayer la Presidenta sorprendió con la medida."	['N/A']	ES-ES
735	"Poco después detuvieron al padre, que ya se encuentra en libertad. El hombre se encuentra separado de la madre y el niño, al que había dejado solo para hacer unas gestiones en la calle, estaba a sucargo ese fin de semana. Al hombre se le ha incoado también un expediente de expulsión al encontrarse en situación irregular. El menor fue entregado a su madre tras ser localizada por la Policía, han indicado las fuentes citadas."	['N/A']	ES-ES
4284	"Mientras que General Motors se prepara para apoyar su oferta pública inicial después de las elecciones, una de las mayores dudas de la compañía es el futuro de Opel y de su división europea."	['mayores dudas de la compañía']	ES-ES
4412	"Este contrato engloba, por un lado, el desarrollo y ejecución de todos los procesos para asegurar el correcto funcionamiento de la infraestructura 'hardware' y 'software' de los casi 1.500 centros de atención primaria o ambulatorios del SAS y, por otro, el apoyo y capacitación necesarios para implantar las nuevas versiones de la Historia de Salud Digital."	['N/A']	ES-ES
1280	"Los factores que pronostican un aumento de las posibilidades de fallecer están relacionados con la edad de la paciente (cuanto más mayores son más riesgo poseen) y con el hecho de haber sido ingresadas por culpa de la anorexia en más de una ocasión, señalan los investigadores."	['N/A']	ES-ES
376	"“Primero se experimenta en células, en tumores, en placa de cultivo, en un frasquito” detalló. “Luego se pasa a animales y por último a humanos”, concluyó."	['N/A']	ES
408	"Creemos que no es fácil el trabajo que realizan dichos equipos; máxime, cuando día tras día se tienen que enfrentar al dolor, la tristeza, la desesperación,. Por ello, nuestro reconocimiento; han demostrado una gran profesionalidad y nos han ayudado a entender y a sobrellevarlo."	['N/A']	ES
3746	El despegue llegó tras el paso por los vestuarios. El bosnio Mirza Teletovic fue el jugador que revolucionó un partido gris con una segunda parte en la que sus 21 puntos noquearon los buenos propósitos de los isleños. Fue la estrella de la noche para el conjunto vitoriano. Al Gran Canaria le sobraron los inicios del tercer y último cuarto porque endoso dos parciales de ocho y nueve cero que fueron el despegue definitivo de los vascos.	"['endoso', 'vitoriano / Gran Canaria / vascos']"	ES-ES
64	"Cavadas realizó estas declaraciones, a preguntas de los medios de comunicación, antes de pronunciar la conferencia 'Sobre monos, personas y codicia', organizada por la Real Sociedad Económica de Amigos del País, y que tuvo lugar en el Centro Cultural Bancaja de Valencia esta tarde."	['N/A']	ES-ES
4694	"?Nos encontramos con una reposición negativa (mas salidas que ingresos) en una ocupación muy baja (en torno al 40%). Si bien es cierto que la zafra de terneros nuevos aun no ha comenzado, también es cierto que estamos frente a la ocupación más baja para un mes de marzo de los últimos 10 años?, indicó el informe."	['N/A']	ES-AR
2810	"toda probabilidad se producirá entre Antena 3 y La Sexta, arbitra límites en relación a la simultaneidad de participaciones en el capital social de distintos operadores."	"['operadores', 'Antena 3 y La Sexta']"	ES
1741	"Así formaba parte del esquema radial, que dibujaba en un papel frente a algunos interlocutores, que explicaba cómo controlaba lo que pasaba en el Ejecutivo y a quienes estaban en la primera línea."	['N/A']	ES
2668	"La titular de Cultura recibió un certero directo al mentón político el pasado 21 de diciembre. Su controvertida ley, que debía ser el mascarón de proa de su gestión, fue tumbada en el Congreso, con un grupo socialista incapaz de lograr los apoyos necesarios. El PSOE se quedó solo en la defensa del texto y no logró pactar ni con el PNV ni con CiU, que reclamaron contrapartidas económicas para respaldar la Ley de Economía Sostenible (LES), el trolebús legislativo que incluía la ley antidescargas. Así se creó la incómoda situación que se quiere revertir."	['N/A']	ES-ES
2327	"con el ejemplo alemán como referente, se trata de fomentar el uso de la reducción de jornada para que en caso de dificultades económicas no se recurra al despido."	['N/A']	ES
3624	"La investigación sigue en curso, pero las partes ya pueden acceder a la parte del sumario que permanecía bajo secreto. El titular del Juzgado de Instrucción número 1 de Marbella. Ricardo Puyol, ha acordado dejar sin efecto esta medida en el caso sobre presuntas irregularidades en el convenio de la finca Malibú, en el que se encuentran imputados el actor Sean Connery y su mujer, entre otros."	['Marbella']	ES-ES
1152	"Mientras, el dirigente de la Federación de Educadores Bonaerenses (FEB) Rubén Iturburu, dijo a DyN que los funcionarios técnicos de las carteras de Educación, Economía y Trabajo provincial ""nos pidieron un cuarto intermedio para presentar el lunes una propuesta superadora"", aunque admitió que esta tarde ""no hicieron propuestas"" salariales. Advirtió, además, que ""el Frente Gremial, tiene votadas medidas de acción"" y acotó que ""si el lunes no hay oferta superadora habrá paro""."	['N/A']	ES-AR
4148	"El Gobierno porteño dice que uno de cada cuatro vecinos sacó la basura el sábado de Nochebuena a la calle, pese a que se había pedido que no lo hicieran. Y otra buena parte la saca a cualquier hora y a falta de contenedores queda en cualquier lado."	"['vecinos sacó la basura', 'porteño']"	ES-AR
748	"El presidente del Gobierno español, José Luis Rodríguez Zapatero, reiteró su apoyo al establecimiento de nuevas sanciones ""eficaces, automáticas y directas"", para los países que incumplan el límite del déficit público."	['N/A']	ES-ES
1266	"“La tendencia mundial es el predominio de los mercados de futuro, que por trabajar con contratos estandarizados, estar normatizado y dar información precisa de los negocios realizados, son más transparentes a la hora de formar precios realmente representativos; es el verdadero descubridor de precios porque en el disponible hay tantas condiciones distintas, acuerdos particulares, y tantas variables dispersas que es difícil que un semanero pueda descubrir el precio representativo”, dijo."	['semanero']	ES
569	"El líder de Viejas Locas, Pity Alvarez, fue trasladado esta tarde al hospital Fernández debido a un ""síndrome confusional"", que impidió esta tarde su declaración ante la Justicia. Anoche había sido apresado por un confuso hecho que terminó con su manager herido de bala."	"['había sido apresado por un confuso hecho', 'apresado']"	ES-ES
4832	"El ex presidente del Gobierno José María Aznar, por su parte, dijo que permitir la legalización de Batasuna supondrá «nuestra propia derrota» y cerrar los ojos a décadas de sufrimiento y de «infamia». Aznar aseguró que el fin de ETA debe conllevar no sólo el desmantelamiento de la organización terrorista sino la derrota de cualquier «atisbo de legitimación» de su actividad terrorista."	"['atisbo de legitimación', 'ETA  ojos a décadas de sufrimiento', 'José María Aznar']"	ES-ES
3163	"Un juego que permite tocar burbujas virtuales sobre una pared, un dispositivo que permite recorrer laboratorios argentinos y videojuegos que combinan destreza con inteligencia e historia son algunas de las atracciones que ofrece el Pabellón Argentino en la Feria del Libro de Frankfurt."	['N/A']	ES-AR
2883	"Terminar un año con valores de la invernada más cercanos a los 2,50 dólares que a los 3 dólares no ha sido una mala noticia, sigue siendo en términos históricos valores muy buenos, los cuales seguramente durante el 2012 estarán calmos resultado de un incremento de la oferta, que aunque la misma se verá fortalecida por mayores pariciones de ninguna manera imaginan una incorporación abundante de terneros."	"['sigue siendo en términos', 'calmos / pariciones']"	ES-AR
315	"Simple, repetitiva y pegadiza...y con ""pasito"" propio. Esas son las características de “Ai se eu te pego”, de Michel Teló, nuevo fenómeno de la música brasilera que no para de expandirse a través de la red. Pasó las fronteras brasileñas y difícilmente no vaya a ser catalogada como el tema del verano."	['n/A']	ES
4961	"Posteriormente, el día 3 de enero, se organizará la actuación de un mago a modo de jornada de puertas abiertas, en la que participarán los profesionales del centro, pacientes y familiares. Y el día 6 de enero, una Cabalgata de Reyes, a cargo de personal del Menni, repartirá cajas de bombones a los pacientes."	"['profesionales Cabalgata de Reyes', 'cabalgata de reyes']"	ES-ES
3995	"El documental muestra el trabajo que permitió uno de los descubrimientos arqueológicos más importantes de las últimas cinco décadas y también recupera la historia violenta de Sancti Spiritus, del viaje de Gaboto que lo trajo a estas tierras en busca de la Sierra del Plata y de la leyenda de Lucía Miranda, uno de los mitos fundacionales de la literatura nacional."	['N/A']	ES
753	"Nueva idea en común. Obtienen buenos resultados y continúan a flote en un mar con competidores cada vez más grandes. ¿Merece la pena ser cabeza de ratón?, ¿o vivirían más tranquilos si fueran la cola de un león?"	['N/A']	ES
4439	"Copa, por su parte hasta abril pasado había jugado todas sus fichas para obtener el permiso. “La decisión de volar desde Rosario a Panamá está tomada y el avión está disponible, solamente estamos esperando la correspondiente autorización de la Anac”, había dicho el gerente regional de la compañía, Gustavo Esusy. Por ahora el asunto quedó en la nada."	"['gerente regional', 'autorización de la Anac', 'volar desde Rosario']"	ES-AR
2899	El motivo es la eliminación de las horas extras por parte del Ayuntamiento como medida de ahorro. Los afectados dicen que entienden que se recorte pero no de este servicio que es uno de los más demandados por el colectivo estudiantil.	"['colectivo estudiantil', 'extras']"	ES-ES
52	"Este último era en su mayoría una colección de outtakes completados. Por lo tanto, si se trata de un momento artístico puntual del grupo, la elección es Some Girls, grabado en París entre noviembre de 1977 y marzo del año siguiente."	['colección de outtakes']	ES
4369	"La evidencia, afirma Concha Prado, neumóloga de La Paz (Madrid), es que en épocas de mayor polución hay más infecciones y crisis en enfermos respiratorios. «Enero y febrero están siendo cálidos, se ha adelantado la polinosis, y hay más pacientes alérgicos y asmáticos reagudizados», agrega."	['N/A']	ES-ES
2882	"La carrera estuvo marcada por la lluvia, y el agua vuelve las carreras locas e imprevisibles. Jorge Lorenzo había hecho la «pole», pero estuvo a punto de desperdiciar esta ventaja cuando en la vuelta previa a la formación de la parrilla se cayó al pisar el «piano» de la segunda «chicane» del circuito de Mugello. El piloto mallorquín regresó a su garaje, cambió de moto y pudo dar la vuelta de calentamiento. Sin embargo salió muy mal y se vio superado por diez pilotos."	"['estuvo a punto de desperdiciar', 'del circuito de Mugello']"	ES-ES
2087	"Dejando su sensación una vez terminada la reunión, Lacava señaló que quedó “disconforme”. Además volvió a afirmar que la EPE no invierte lo que debe invertir. Por otro lado, el bloque justicialista le pedirá a la empresa de la energía “que no le cobre por un mes el aumento a aquellos usuarios que en el transcurso del verano tuvieron acumuladas 24 horas sin luz”."	"['EPE no invierte', 'justicialista']"	ES-ES
3264	"Muchos temas de la nueva formación, diversidad de ritmos y clásicos como Tan Solo, Ando Ganas, Jimenita o Cruel para los seguidores más experimentados. Uno de los puntos más altos del set (que se inició con El viejo, de Pappo) llegó con San Jauretche. El tema era acompañado con imágenes y frases del pensador nacional y se finalizó con un solo del guitarrista Juan Abalos. Tras la vuelta (con Chucky de Ipola, como primer invitado), íntegramente vestidos de esmoquin, Ciro interpretó el Malambo para Luca (Prodan)."	['N/A']	ES-AR
1526	"No tenemos una idea clara de como va a ser esa infraestructura del Campus Valdecilla, pero tenemos un proyecto en el que queremos orientar la actividad formadora e investigadora de Valdecilla hacia un edificio, aseguró Bilbao, que explicó que contará con un ""esquema físico que sea fácilmente identificable"" y que su ubicación debe estar entre la Facultad de Medicina y el Hospital."	['Campus Valdecilla']	ES-ES
4512	"“Venimos a repararlo para que el vandalismo no avance. Por aquí pasaron miles de personas desde que trajimos a la avenida Corrientes a estos dos personajes queridos del humor en noviembre último. Y queremos que miles más los sigan disfrutando"", expresó Santilli."	"['personajes', 'a la avenida Corrientes']"	ES
1286	"En los primeros días del año, cerró su vínculo con Yonex y se pasó a Topper, marca con la que debutó en el Abierto de Australia y selló un contrato que se extenderá seguramente hasta el final de su carrera. Ahora espera que otro cambio que traiga 2012 sea que el tenis argentino pueda lucir en sus vitrinas el trofeo de la competición por equipos más importante."	['tenis argentino']	ES-ES
3612	"Castedo refirió también, en relación con el nuevo proyecto del aparcamiento previsto en Padre Esplá, recordó que la anterior adjudicación a la empresa Ortiz e Hijos quedará anulada y se sacará un nuevo concurso, y que Ortiz no pedirá ninguna indemnización."	['indemnización']	ES-ES
882	"Un par de disparos lejanos de Nacho Fernández que no encontraron portería fueron los intentos más contundentes de los locales por inquietar al joven Bubu, que se limitó a perder tiempo en cada saque de puerta con la complicidad del colegiado del choque."	['joven']	ES-ES
3046	"Gogeaskoetxea llegó a la cúpula de ETA tras la caída en abril de 2009 de Jurdan Martitegi, el último de los estrechos colaboradores de Garikoitz Aspiazu Rubina, alias 'Txeroki', y desde su puesto se ha ocupado del suministro de armas, explosivos y vehículos a los encargados de cometer atentados. Los responsables de la lucha antiterrorista apuntan que Ibon y su hermano Eneko participaron en la organización del frustrado atentado contra el Rey en la inauguración del museo Guggenheim de Bilbao en octubre de 1997."	"['cúpula de ETA', 'ETA / Rey / museo Guggenheim de Bilbao']"	ES-ES
2530	"El Banco asume una vez más, el compromiso de asegurar las fuentes de trabajo, formando así parte de un grupo más grande y un proyecto sólido; seguirá trabajando en un plan de segmentación de clientes para especializar a las sucursales en los distintos segmentos con el objetivo lograr una mejor atención a los clientes; y además el Banco está realizando una importante inversión en tecnología, no solo en sistemas, si no también en ATM´s, TAS, Banca Virtual y también en remodelación de sucursales."	['N/A']	ES
495	"El acuerdo obliga también a brindar líneas de financiamiento subsidiadas para compras adicionales de la molinería, y convocar a las bolsas y al sector triguero para monitorear y hacer un seguimiento del financiamiento acordado."	['sector triguero']	ES-AR
1088	"En principio el payaso es de circo y el clown es más teatral, aunque a veces las fronteras no funcionan tan así. Además del vestuario y el maquillaje, el payaso trabaja sobre todo con los arquetipos del ridículo universal, mientras que el clown apunta a una búsqueda más personal, interna, que tiene que ver con sus propios deseos, ilusiones, temores..."	['N/A']	ES-ES
3959	"No deja de ser interesante reconocer un tratamiento instrumental en cierto modo convencional en un autor tan extremo como Feldman. Los comportamientos instrumentales son tan acotados que sólo pasada la media hora de música oímos un pizzicato en el chelo. Es la primera modificación sustantiva en el ataque de las cuerdas. Y los escasísimos cambios o nuevos materiales serán introducidos siempre por el chelo, como la melodía solista que de tanto en tanto regresa con un mismo perfil y distintos detalles."	"['regresa', 'escasísimos cambios']"	ES-AR
143	"Salvo que busque darle otra fuerte señal a la Argentina, Gran Bretaña sólo estará enviando al encargado de los Asuntos Latinoamericanos en el Foreign Office, Jeremy Browne, un funcionario de segunda línea . Los fastos mayores tendrán lugar en la capital británica."	['N/A']	ES-AR
2362	"José Luis Guerra, adjunto a la presidencia de la Federación Española de Hostelería, lamentó que no haya existido una voluntad de «diálogo» ni de «argumentación» por parte del Ejecutivo. Soraya Mayo, secretaria general de la Federación Nacional de Asociaciones de Trabajadores Autónomos, reprochó, además, que no se tuviera en cuenta la «coyuntura económica»."	['Federación Española de Hostelería']	ES-ES
2812	"La elección de no salir con nombre y apellido pasa por el temor que les despierta la política de recursos humanos llevada adelante por la empresa ya que, aseguran, no permiten la sindicalización y cualquiera que se le hubiese ocurrido tocar las puertas del gremio era un futuro desempleado."	['sindicalización']	ES
